fic,gsubind,datadate,gvkey,curcdm,Share_End,Isin
DEU,45301020,2024-12-31,132740,EUR,31.4,DE0006231004
DEU,45301020,2024-12-31,132740,EUR,31.4,DE0006231004
DEU,45301020,2024-12-31,132740,EUR,31.4,DE0006231004
DEU,45301020,2024-12-31,132740,EUR,31.4,DE0006231004
DEU,45301020,2024-12-31,132740,EUR,31.4,DE0006231004
ISR,45301010,2024-12-31,133564,ILS,298,IL0010952641
ISR,45301010,2024-12-31,133905,ILS,719.1,IL0010845571
ISR,45301010,2024-12-31,133905,ILS,719.1,IL0010845571
DEU,35201010,2024-12-31,138744,EUR,11.8,DE000A3H3L44
ISR,35201010,2024-12-31,138781,ILS,5.609,IL0010852080
TWN,45202030,2024-12-31,139461,TWD,272.5,TW0002376001
IRL,45103010,2024-12-31,140797,EUR,0.35,IE0000527006
CHE,45203010,2024-12-31,141076,CHF,1036,CH1431598916
CHE,45203010,2024-12-31,141076,CHF,1036,CH1431598916
CHE,45203010,2024-12-31,141076,CHF,1036,CH1431598916
KOR,45301020,2024-12-31,155511,KRW,6050,KR7047310008
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,HKD,31.8,KYG8020E1199
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
CYM,45301020,2024-12-31,158741,CNY,94.62,CNE1000041W8
KOR,45203015,2024-12-31,160739,KRW,9130,KR7034220004
IND,45103020,2024-12-31,164289,INR,204.75,INE935B01025
IND,35202010,2024-12-31,165704,INR,157.82,INE933A01014
KOR,45301020,2024-12-31,165740,KRW,6490,KR7087600003
IND,35202010,2024-12-31,166032,INR,291.18,INE107F01022
ISR,45103020,2024-12-31,176021,ILS,22.57,IL0010996549
ISR,45103020,2024-12-31,176021,ILS,22.57,IL0010996549
CYM,45301020,2024-12-31,176261,CNY,19.3,CNE100003ZR0
CYM,45301020,2024-12-31,176261,CNY,19.3,CNE100003ZR0
CYM,35201010,2024-12-31,176660,HKD,6.08,KYG8875G1029
CYM,35201010,2024-12-31,176660,HKD,6.08,KYG8875G1029
HKG,35202010,2024-12-31,177129,HKD,7.1,HK0000658531
HKG,35202010,2024-12-31,177129,HKD,7.1,HK0000658531
HKG,35202010,2024-12-31,177129,HKD,7.1,HK0000658531
HKG,35202010,2024-12-31,177129,HKD,7.1,HK0000658531
IND,45103010,2024-12-31,179032,INR,3.53,INE215B01022
IND,45103010,2024-12-31,180136,INR,0.33,INE861A01058
CHN,45103010,2024-12-31,180177,CNY,18.12,CNE100004L69
CHN,45103010,2024-12-31,180177,CNY,18.12,CNE100004L69
IND,35201010,2024-12-31,180578,INR,0.81,INE707D01016
BMU,45301020,2024-12-31,184604,,,BMG6331P1041
NLD,45301020,2024-12-31,184725,,,NL0009538784
CHN,45102010,2024-12-31,186041,CNY,58.71,CNE1000058S0
CHN,45102010,2024-12-31,186041,CNY,58.71,CNE1000058S0
CYM,45103020,2024-12-31,186717,CNY,10.35,CNE100002RZ2
CYM,45103020,2024-12-31,186717,CNY,10.35,CNE100002RZ2
JPN,45203010,2024-12-31,200084,JPY,1961,JP3104400001
JPN,45203015,2024-12-31,200227,JPY,1508,JP3126000003
TWN,45202030,2024-12-31,200294,TWD,12,TW0009912006
TWN,45203030,2024-12-31,200328,TWD,62.8,TW0002373008
FRA,45102010,2024-12-31,200363,EUR,0.0026,FR001400X2S4
FRA,45102010,2024-12-31,200363,EUR,0.0026,FR001400X2S4
FRA,45102010,2024-12-31,200363,EUR,0.0026,FR001400X2S4
FRA,45102010,2024-12-31,200363,EUR,0.0026,FR001400X2S4
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010Z04
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010Z04
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010Z04
THA,45203010,2024-12-31,200425,THB,,TH0376010Z12
THA,45203010,2024-12-31,200425,THB,,TH0376010Z12
THA,45203010,2024-12-31,200425,THB,,TH0376010Z12
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010R12
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010R12
THA,45203010,2024-12-31,200425,THB,1.38,TH0376010R12
TWN,45301010,2024-12-31,200661,TWD,49.25,TW0002338001
DEU,35201010,2024-12-31,200759,EUR,27,DE0005227235
DEU,35201010,2024-12-31,200759,EUR,27,DE0005227235
DEU,35201010,2024-12-31,200759,EUR,27,DE0005227235
DEU,35201010,2024-12-31,200759,EUR,27,DE0005227235
DEU,35201010,2024-12-31,200759,EUR,27,DE0005227235
DEU,35201010,2024-12-31,200759,EUR,41.2,DE0005227201
DEU,35201010,2024-12-31,200759,EUR,41.2,DE0005227201
DEU,35201010,2024-12-31,200759,EUR,41.2,DE0005227201
DEU,35201010,2024-12-31,200759,EUR,41.2,DE0005227201
DEU,35201010,2024-12-31,200759,EUR,41.2,DE0005227201
FRA,35202010,2024-12-31,200789,EUR,26.8,FR0000061129
FRA,35202010,2024-12-31,200789,EUR,26.8,FR0000061129
TWN,45202030,2024-12-31,200892,TWD,10.15,TW0002323003
GBR,45301020,2024-12-31,200896,GBP,2.875,GB0001602944
GBR,45301020,2024-12-31,200896,GBP,2.875,GB0001602944
TWN,45202030,2024-12-31,200935,TWD,37.65,TW0002324001
TWN,45202030,2024-12-31,200935,TWD,37.65,TW0002324001
TWN,45202030,2024-12-31,200935,TWD,37.65,TW0002324001
TWN,45202030,2024-12-31,200935,USD,5.75,US20440Y2000
TWN,45202030,2024-12-31,200935,USD,5.75,US20440Y2000
TWN,45202030,2024-12-31,200935,USD,5.75,US20440Y2000
TWN,45203015,2024-12-31,200939,TWD,70.1,TW0002313004
AUS,45103010,2024-12-31,200972,AUD,0.12,AU0000022261
TWN,45202030,2024-12-31,201002,TWD,26.3,TW0002312006
AUS,45103010,2024-12-31,201025,AUD,0.11,AU0000400137
TWN,35202010,2024-12-31,201215,TWD,37.4,TW0003716007
TWN,35202010,2024-12-31,201215,TWD,37.4,TW0003716007
KOR,35202010,2024-12-31,201253,KRW,47700,KR7001630003
KOR,35202010,2024-12-31,201255,KRW,24000,KR7001060003
KOR,35202010,2024-12-31,201255,KRW,24000,KR7001060003
KOR,35202010,2024-12-31,201255,KRW,24000,KR7001060003
KOR,35202010,2024-12-31,201255,KRW,29650,KR7001061001
KOR,35202010,2024-12-31,201255,KRW,29650,KR7001061001
KOR,35202010,2024-12-31,201255,KRW,29650,KR7001061001
KOR,35202010,2024-12-31,201255,KRW,60700,KR7001062009
KOR,35202010,2024-12-31,201255,KRW,60700,KR7001062009
KOR,35202010,2024-12-31,201255,KRW,60700,KR7001062009
AUS,45203010,2024-12-31,201349,AUD,0.059,AU000000TZL7
TWN,45201020,2024-12-31,201379,TWD,25.45,TW0002332004
TWN,45301020,2024-12-31,201390,TWD,34.7,TW0002329000
TWN,45301020,2024-12-31,201395,TWD,1075,TW0002330008
TWN,45203015,2024-12-31,201398,TWD,541,TW0002327004
TWN,35202010,2024-12-31,201399,TWD,53.9,TW0003705000
JOR,35202010,2024-12-31,201419,JOD,0.69,JO4102311019
JPN,45301010,2024-12-31,201436,JPY,2795,JP3122500006
JPN,45102010,2024-12-31,201444,JPY,1790,JP3656400003
JPN,45102010,2024-12-31,201448,JPY,2142,JP3800300000
JOR,35202010,2024-12-31,201487,JOD,1.26,JO4101211012
JPN,45102010,2024-12-31,201488,JPY,4195,JP3548500002
JPN,45301010,2024-12-31,201491,JPY,42730,JP3548600000
JPN,45301010,2024-12-31,201491,JPY,42730,JP3548600000
KOR,35202010,2024-12-31,201504,KRW,21600,KR7003090008
JPN,45203010,2024-12-31,201516,JPY,450,JP3490600008
JPN,45203030,2024-12-31,201529,JPY,838,JP3483000000
JPN,45203015,2024-12-31,201537,JPY,563,JP3484400001
JPN,45203015,2024-12-31,201537,JPY,563,JP3484400001
MYS,45102010,2024-12-31,201572,MYR,0.14,MYL8338OO005
JPN,45201020,2024-12-31,201601,JPY,1643,JP3550000008
MYS,45203020,2024-12-31,201602,MYR,0.295,MYL8176OO009
TUR,35202010,2024-12-31,201613,TRY,78.4,TRADEVAW91E2
TUR,35202010,2024-12-31,201613,TRY,78.4,TRADEVAW91E2
KOR,35202010,2024-12-31,201665,KRW,109800,KR7000640003
AUS,35202010,2024-12-31,201669,AUD,0.435,AU000000BOT2
JPN,45203015,2024-12-31,201822,JPY,1436,JP3165800008
JPN,45203030,2024-12-31,201830,JPY,1416,JP3802750004
JPN,45203015,2024-12-31,201846,JPY,803,JP3386300002
JPN,45203010,2024-12-31,201862,JPY,7530,JP3783200003
JPN,45203015,2024-12-31,201889,JPY,2700,JP3149800009
JPN,45103010,2024-12-31,201890,JPY,1367,JP3100700008
JPN,45102010,2024-12-31,201901,JPY,1006,JP3100720006
JPN,45102010,2024-12-31,201903,JPY,1346,JP3749300004
JPN,35202010,2024-12-31,201908,JPY,607,JP3701000006
JPN,35202010,2024-12-31,201908,JPY,607,JP3701000006
JPN,45202030,2024-12-31,201933,JPY,791,JP3212800001
JPN,45203015,2024-12-31,201941,JPY,1310,JP3281700009
JPN,45203030,2024-12-31,201951,JPY,5540,JP3301200006
JPN,45103010,2024-12-31,201959,JPY,3005,JP3294000009
JPN,45301010,2024-12-31,201974,JPY,15185,JP3979200007
JPN,45301010,2024-12-31,201974,JPY,15185,JP3979200007
JPN,45203010,2024-12-31,201975,JPY,443,JP3969350002
JPN,45203015,2024-12-31,202037,JPY,4875,JP3169800004
JPN,45103010,2024-12-31,202153,JPY,1587,JP3101800005
JPN,45301010,2024-12-31,202225,JPY,3775,JP3750400008
JPN,45103020,2024-12-31,202338,JPY,9895,JP3816600005
JPN,45203010,2024-12-31,202356,JPY,2685,JP3828400006
JPN,35202010,2024-12-31,202359,JPY,2542,JP3823600006
JPN,45103010,2024-12-31,202383,JPY,1979,JP3910700008
JPN,45203010,2024-12-31,202399,JPY,1218,JP3164680005
JPN,45203030,2024-12-31,202402,JPY,1875,JP3734400009
JPN,45201020,2024-12-31,202410,JPY,540,JP3686600002
JPN,45203010,2024-12-31,202436,JPY,1752,JP3197700002
JPN,45103010,2024-12-31,202442,JPY,2156,JP3801500004
JPN,45202030,2024-12-31,202452,JPY,1606,JP3974400008
JPN,45102010,2024-12-31,202456,JPY,2576,JP3976400006
JPN,45102010,2024-12-31,202460,JPY,1758,JP3422150007
JPN,45203015,2024-12-31,202463,JPY,522,JP3330400007
JPN,45203030,2024-12-31,202479,JPY,1753,JP3322300009
JPN,45203015,2024-12-31,202488,JPY,3310,JP3354800009
SGP,45203015,2024-12-31,202564,SGD,0.014,SG1AG6000007
IND,35202010,2024-12-31,202572,INR,2251.85,INE159A01016
PAK,35202010,2024-12-31,202573,PKR,396.91,PK0001301016
MYS,45203020,2024-12-31,202637,MYR,0.31,MYL3247OO003
SGP,45203030,2024-12-31,202666,SGD,0.069,SG1CD2000004
JPN,45203015,2024-12-31,202719,JPY,1765.5,JP3771800004
THA,45203020,2024-12-31,202725,THB,24.7,TH0324B10Z01
THA,45203020,2024-12-31,202725,THB,24.7,TH0324B10Z01
THA,45203020,2024-12-31,202725,THB,24.7,TH0324B10Z01
THA,45203020,2024-12-31,202725,THB,24.7,TH0324010R12
THA,45203020,2024-12-31,202725,THB,24.7,TH0324010R12
THA,45203020,2024-12-31,202725,THB,24.7,TH0324010R12
KOR,35202010,2024-12-31,202726,KRW,12050,KR7002390003
KOR,45301020,2024-12-31,202732,KRW,33150,KR7000990002
KOR,45301020,2024-12-31,202732,KRW,33150,KR7000990002
KOR,45301020,2024-12-31,202732,KRW,33150,KR7000990002
CYM,35202010,2024-12-31,202738,HKD,0.169,KYG887471038
JPN,45203015,2024-12-31,202747,JPY,815,JP3730600008
JPN,45203030,2024-12-31,202821,JPY,2895,JP3206200002
JPN,45203030,2024-12-31,202821,JPY,2895,JP3206200002
IDN,35202010,2024-12-31,202830,IDR,1360,ID1000125107
JPN,35202010,2024-12-31,202942,JPY,4160,JP3240600001
JPN,45301020,2024-12-31,202987,JPY,2491,JP3377800002
JPN,45301020,2024-12-31,202989,JPY,5705,JP3375800004
JPN,45203030,2024-12-31,202991,JPY,1001,JP3374200008
SGP,45203030,2024-12-31,203056,SGD,0.001,SG0532000247
IND,35202010,2024-12-31,203074,INR,919.8,INE234A01025
JPN,35202010,2024-12-31,203086,JPY,4085,JP3784600003
IND,35202010,2024-12-31,203113,INR,6122.65,INE058A01010
PAK,35202010,2024-12-31,203114,PKR,2800,PK0021801011
JPN,45203015,2024-12-31,203127,JPY,1617,JP3844600001
JPN,45203010,2024-12-31,203159,JPY,9152,JP3853000002
JPN,45203010,2024-12-31,203159,JPY,9152,JP3853000002
JPN,45203015,2024-12-31,203164,JPY,2312,JP3845800006
TWN,45203020,2024-12-31,203177,TWD,184,TW0002317005
CHN,45203015,2024-12-31,203187,HKD,2.58,CNE000000313
CHN,45203015,2024-12-31,203187,HKD,2.58,CNE000000313
CHN,45203015,2024-12-31,203187,CNY,12.42,CNE0000002V4
CHN,45203015,2024-12-31,203187,CNY,12.42,CNE0000002V4
BMU,45202030,2024-12-31,203191,HKD,0.395,BMG2119D3063
BMU,45202030,2024-12-31,203191,HKD,0.395,BMG2119D3063
BMU,45202030,2024-12-31,203191,HKD,0.395,BMG2119D3063
KOR,35202010,2024-12-31,203250,KRW,8140,KR7000230003
KOR,35202010,2024-12-31,203251,KRW,11410,KR7007570005
KOR,35202010,2024-12-31,203251,KRW,11410,KR7007570005
KOR,35202010,2024-12-31,203251,KRW,10380,KR7007571003
KOR,35202010,2024-12-31,203251,KRW,10380,KR7007571003
KOR,35202010,2024-12-31,203253,KRW,15500,KR7003120003
TWN,45202030,2024-12-31,203290,TWD,616,TW0002357001
JPN,45102010,2024-12-31,203304,JPY,1826,JP3105000008
KOR,45301020,2024-12-31,203310,KRW,1719,KR7017900002
PHL,45101010,2024-12-31,203391,PHP,,PHY4178L1045
KOR,45102010,2024-12-31,203406,KRW,534,KR7031820004
JPN,35202010,2024-12-31,203409,JPY,476,JP3150000002
KOR,45301010,2024-12-31,203413,KRW,14480,KR7003160009
JPN,45203015,2024-12-31,203438,JPY,991,JP3283400004
KOR,35201010,2024-12-31,203475,KRW,17320,KR7005250006
KOR,35201010,2024-12-31,203475,KRW,17320,KR7005250006
KOR,35201010,2024-12-31,203475,KRW,17320,KR7005250006
KOR,35201010,2024-12-31,203475,KRW,23650,KR7005252002
KOR,35201010,2024-12-31,203475,KRW,23650,KR7005252002
KOR,35201010,2024-12-31,203475,KRW,23650,KR7005252002
TWN,45102010,2024-12-31,203526,TWD,12.95,TW0001416006
JPN,45203010,2024-12-31,203534,JPY,417,JP3255200002
CHE,45203010,2024-12-31,203590,CHF,741,CH0022427626
CHE,45203010,2024-12-31,203590,CHF,741,CH0022427626
CHE,45203010,2024-12-31,203590,CHF,741,CH0022427626
CHE,45203010,2024-12-31,203590,CHF,741,CH0022427626
IDN,35202010,2024-12-31,203633,IDR,440000,ID2000069907
BMU,45203015,2024-12-31,203765,HKD,0.09,BMG2624V1063
JPN,45203010,2024-12-31,203796,JPY,2712,JP3469800001
JPN,45203015,2024-12-31,203877,JPY,514,JP3471000004
JPN,45203015,2024-12-31,203877,JPY,514,JP3471000004
JPN,45201020,2024-12-31,203878,JPY,2855,JP3471200000
JPN,45202030,2024-12-31,203912,JPY,77,JP3539200000
TWN,45201020,2024-12-31,203920,TWD,15.45,TW0002321007
JPN,35202010,2024-12-31,203923,JPY,2099,JP3119660003
JPN,45203015,2024-12-31,203925,JPY,2540,JP3541600007
TUR,45201020,2024-12-31,203938,TRY,119.9,TRAALCTL91H9
THA,45102010,2024-12-31,203980,THB,9.05,TH0229010Z05
THA,45102010,2024-12-31,203980,THB,9.05,TH0229010Z05
THA,45102010,2024-12-31,203980,THB,6.09,TH0229010Z13
THA,45102010,2024-12-31,203980,THB,6.09,TH0229010Z13
JPN,45201020,2024-12-31,204002,JPY,1148,JP3646800007
KOR,45301020,2024-12-31,204049,KRW,173900,KR7000660001
KOR,45301020,2024-12-31,204049,KRW,173900,KR7000660001
KOR,45301020,2024-12-31,204049,USD,118,US78392B1070
KOR,45301020,2024-12-31,204049,USD,118,US78392B1070
JPN,45203015,2024-12-31,204098,JPY,871,JP3737800007
JPN,45203010,2024-12-31,204119,JPY,2433,JP3686200001
JPN,35202010,2024-12-31,204122,JPY,1520,JP3701600003
JPN,45203015,2024-12-31,204167,JPY,1631,JP3713200008
JPN,45203015,2024-12-31,204167,JPY,1631,JP3713200008
CYM,45103020,2024-12-31,204184,HKD,0.36,KYG521531486
JPN,45203010,2024-12-31,204190,JPY,3325,JP3759800000
JPN,45203010,2024-12-31,204190,JPY,3325,JP3759800000
JPN,45203010,2024-12-31,204225,JPY,795,JP3435900000
JPN,45102010,2024-12-31,204226,JPY,1075,JP3436000008
JPN,45203010,2024-12-31,204236,JPY,1958,JP3397100003
JPN,45203030,2024-12-31,204239,JPY,2258,JP3345400000
JPN,35202010,2024-12-31,204292,JPY,3355,JP3623150004
JPN,35202010,2024-12-31,204292,JPY,3355,JP3623150004
JPN,45301010,2024-12-31,204345,JPY,964,JP3990600003
JPN,45301020,2024-12-31,204351,JPY,2319,JP3934200001
ISR,45203030,2024-12-31,204468,ILS,1.346,IL0007700169
JPN,45301010,2024-12-31,204613,JPY,252,JP3268900002
GBR,45102010,2024-12-31,204683,GBP,0.725,GB00B3BDTG73
GBR,35103010,2024-12-31,204697,GBP,0.1825,GB00BJN59X09
GBR,35103010,2024-12-31,204697,GBP,0.1825,GB00BJN59X09
GBR,35103010,2024-12-31,204697,GBP,0.1825,GB00BJN59X09
IND,35202010,2024-12-31,204849,INR,29741,INE358A01014
TWN,45202030,2024-12-31,204860,TWD,22.3,TW0002331006
IND,45102010,2024-12-31,204867,INR,301.85,INE075A01022
TWN,45203015,2024-12-31,204958,TWD,41,TW0002328002
IDN,45203030,2024-12-31,204986,IDR,,ID1000065303
JPN,45203015,2024-12-31,205048,JPY,456,JP3864400001
IDN,35202010,2024-12-31,205112,IDR,3600,ID1000136609
NOR,45102010,2024-12-31,205120,NOK,141.4,NO0004822503
NOR,45102010,2024-12-31,205120,NOK,141.4,NO0004822503
NOR,45102010,2024-12-31,205120,NOK,141.4,NO0004822503
KOR,45301010,2024-12-31,205131,KRW,802,KR7025560004
IDN,45203030,2024-12-31,205140,IDR,620,ID1000055007
TWN,45201020,2024-12-31,205151,TWD,40.2,TW0002314002
TWN,45203010,2024-12-31,205152,TWD,14.85,TW0002305000
GBR,35202010,2024-12-31,205153,GBP,0.0053,GB00BYW8QM32
GBR,35202010,2024-12-31,205153,GBP,0.0053,GB00BYW8QM32
JPN,45301020,2024-12-31,205215,JPY,827,JP3892400007
IDN,45203030,2024-12-31,205237,IDR,7,ID1000123300
THA,45203015,2024-12-31,205295,THB,173.5,TH0304010Z06
MYS,45203015,2024-12-31,205301,MYR,0.045,MYL6637OO002
JPN,45202030,2024-12-31,205308,JPY,2608,JP3914000009
NGA,45102010,2024-12-31,205315,NGN,5,NGNCR0000008
BMU,45202030,2024-12-31,205349,HKD,0.2,BMG2120L1072
JPN,45203015,2024-12-31,205361,JPY,223,JP3193600008
JPN,45203015,2024-12-31,205454,JPY,2560,JP3725200004
CYM,35202010,2024-12-31,205459,HKD,0.365,KYG3042R1314
CYM,35202010,2024-12-31,205459,HKD,0.365,KYG3042R1314
CYM,35202010,2024-12-31,205459,HKD,0.365,KYG3042R1314
JPN,45203010,2024-12-31,205492,JPY,1035,JP3697800005
JPN,45103010,2024-12-31,205501,JPY,834,JP3709000008
JPN,45203030,2024-12-31,205518,JPY,2626,JP3466600008
JPN,45203030,2024-12-31,205543,JPY,2275,JP3161100007
SGP,45203030,2024-12-31,205609,SGD,0.048,SG1E36851343
KOR,45202030,2024-12-31,205616,KRW,37500,KR7029530003
TWN,45203015,2024-12-31,205619,TWD,168,TW0002359007
KOR,35202010,2024-12-31,205642,KRW,11810,KR7016580003
BMU,45203015,2024-12-31,205663,HKD,0.45,BMG5313X1011
BMU,45203015,2024-12-31,205667,HKD,0.295,BMG5803Y1066
KOR,45301010,2024-12-31,205672,KRW,1171,KR7011930005
TWN,45202030,2024-12-31,205710,TWD,51.7,TW0002362001
JPN,45103010,2024-12-31,205797,JPY,1229,JP3271100004
ZAF,45202030,2024-12-31,205826,ZAR,15.89,ZAE000012373
ZAF,45202030,2024-12-31,205826,ZAR,15.89,ZAE000012373
JPN,45103010,2024-12-31,205851,JPY,523,JP3108100003
JPN,45203010,2024-12-31,205857,JPY,1705,JP3749100008
JPN,45102010,2024-12-31,205860,JPY,4482,JP3758200004
IND,45102010,2024-12-31,205979,INR,12.32,INE043A01012
JPN,45203030,2024-12-31,206026,JPY,2650,JP3565800004
JPN,45203030,2024-12-31,206070,JPY,4405,JP3766400000
JPN,45201020,2024-12-31,206135,JPY,2759,JP3101400004
JPN,35202010,2024-12-31,206160,JPY,4715,JP3635800000
CHE,35201010,2024-12-31,206165,CHF,35.4,CH0038389992
CHE,35201010,2024-12-31,206165,CHF,35.4,CH0038389992
CHE,35201010,2024-12-31,206165,CHF,35.4,CH0038389992
CHE,35201010,2024-12-31,206165,CHF,35.4,CH0038389992
CHE,35201010,2024-12-31,206165,CHF,35.4,CH0038389992
CHE,35201010,2024-12-31,206165,CHF,34.95,CH0027659793
CHE,35201010,2024-12-31,206165,CHF,34.95,CH0027659793
CHE,35201010,2024-12-31,206165,CHF,34.95,CH0027659793
CHE,35201010,2024-12-31,206165,CHF,34.95,CH0027659793
CHE,35201010,2024-12-31,206165,CHF,34.95,CH0027659793
IND,35202010,2024-12-31,206171,INR,211.78,INE082A01010
JPN,45102010,2024-12-31,206174,JPY,908,JP3113400000
JPN,45102010,2024-12-31,206179,JPY,1581,JP3105010007
JPN,45102010,2024-12-31,206197,EUR,18.3,JP3165700000
JPN,45102010,2024-12-31,206197,EUR,18.3,JP3165700000
IND,45203030,2024-12-31,206209,INR,15.25,INE236A01020
ISR,45102010,2024-12-31,206211,ILS,306,IL0002560162
BMU,35202010,2024-12-31,206236,HKD,0.26,BMG9421Y2332
BMU,35202010,2024-12-31,206236,HKD,0.26,BMG9421Y2332
GBR,45201020,2024-12-31,206245,GBP,0.76,GB0003362992
GBR,45201020,2024-12-31,206245,GBP,0.76,GB0003362992
GBR,45103020,2024-12-31,206276,GBP,0.79,GB00B00P6061
TWN,45203020,2024-12-31,206302,TWD,76,TW0004915004
TWN,45203020,2024-12-31,206302,TWD,76,TW0004915004
IND,35202010,2024-12-31,206327,INR,3360.05,INE685A01028
ISR,45103010,2024-12-31,206349,ILS,4.195,IL0001690119
JPN,35202010,2024-12-31,206367,JPY,1599,JP3816200004
PAK,35202010,2024-12-31,206414,PKR,1237.86,PK0025701019
GBR,35203010,2024-12-31,206458,GBP,0.034,GB0003104196
GBR,35203010,2024-12-31,206458,GBP,0.034,GB0003104196
SVK,35202010,2024-12-31,206483,EUR,31,SK1120004439
SVK,35202010,2024-12-31,206514,EUR,15,CS0009013453
HUN,35202010,2024-12-31,206691,HUF,10400,HU0000123096
HUN,35202010,2024-12-31,206691,HUF,10400,HU0000123096
HUN,35202010,2024-12-31,206691,HUF,10400,HU0000123096
SGP,45202030,2024-12-31,206779,SGD,0.194,SG1B21008464
MYS,45102010,2024-12-31,206825,MYR,0.24,MYL9377OO002
MYS,45203010,2024-12-31,206846,MYR,0.035,MYL9393OO009
CYM,45203015,2024-12-31,206862,HKD,18.68,KYG525621408
CYM,45203015,2024-12-31,206862,HKD,18.68,KYG525621408
CYM,45203015,2024-12-31,206862,HKD,18.68,KYG525621408
CYM,45203015,2024-12-31,206862,HKD,18.68,KYG525621408
MYS,45102010,2024-12-31,206875,MYR,1.43,MYL9075OO002
MYS,45102010,2024-12-31,206879,MYR,0.14,MYL9008OO003
TWN,45301020,2024-12-31,206902,TWD,29.55,TW0002340007
SGP,45301010,2024-12-31,206939,SGD,0.23,SG1B17008288
PHL,45203020,2024-12-31,206985,PHP,0.84,PHY4177R1024
BMU,45301020,2024-12-31,207008,HKD,0.179,BMG7302M2110
BMU,45301020,2024-12-31,207008,HKD,0.179,BMG7302M2110
TWN,45301020,2024-12-31,207065,TWD,18.7,TW0002302007
AUS,45103010,2024-12-31,207085,AUD,0.001,AU0000087819
JPN,45203030,2024-12-31,207108,JPY,359,JP3970400002
JPN,45203010,2024-12-31,207111,JPY,3850,JP3971000009
JPN,45203030,2024-12-31,207180,JPY,2466,JP3976200000
BMU,45201020,2024-12-31,207186,HKD,0.108,BMG4153U1523
BMU,45201020,2024-12-31,207186,HKD,0.108,BMG4153U1523
BMU,45201020,2024-12-31,207186,HKD,0.108,BMG4153U1523
KOR,45202030,2024-12-31,207192,KRW,51500,KR7005070008
THA,45102010,2024-12-31,207200,THB,1.19,TH0365010Z07
KOR,45203015,2024-12-31,207216,KRW,27550,KR7001820000
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010Z09
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010Z09
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010Z09
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010Z09
THA,45203030,2024-12-31,207222,THB,,TH0374010Z17
THA,45203030,2024-12-31,207222,THB,,TH0374010Z17
THA,45203030,2024-12-31,207222,THB,,TH0374010Z17
THA,45203030,2024-12-31,207222,THB,,TH0374010Z17
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010R17
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010R17
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010R17
THA,45203030,2024-12-31,207222,THB,6.7,TH0374010R17
GBR,45103010,2024-12-31,207238,GBP,1.07,GB0000060532
GBR,45103010,2024-12-31,207238,GBP,1.07,GB0000060532
GBR,35201010,2024-12-31,207366,GBP,4.2,GB00BDFBVT43
GBR,35201010,2024-12-31,207366,GBP,4.2,GB00BDFBVT43
GBR,45202030,2024-12-31,207797,GBP,1.375,GB0002183191
GBR,45202030,2024-12-31,207797,GBP,1.375,GB0002183191
JEY,35103010,2024-12-31,207815,GBP,0.014,JE00BD4H0R42
JEY,35103010,2024-12-31,207815,GBP,0.014,JE00BD4H0R42
JEY,35103010,2024-12-31,207815,GBP,0.014,JE00BD4H0R42
KOR,45202030,2024-12-31,207859,KRW,,KR7012600003
KOR,45301020,2024-12-31,207896,KRW,694,KR7006200000
JPN,45203015,2024-12-31,207914,JPY,48350,JP3879250003
JPN,45203015,2024-12-31,207914,JPY,48350,JP3879250003
KOR,45203015,2024-12-31,207928,KRW,9850,KR7005680004
KOR,35202010,2024-12-31,207954,KRW,119500,KR7000100008
KOR,35202010,2024-12-31,207954,KRW,119500,KR7000100008
KOR,35202010,2024-12-31,207954,KRW,103900,KR7000101006
KOR,35202010,2024-12-31,207954,KRW,103900,KR7000101006
KOR,35202010,2024-12-31,207958,KRW,10290,KR7003850005
KOR,35202010,2024-12-31,207959,KRW,4590,KR7003000007
KOR,45203015,2024-12-31,207970,KRW,6600,KR7008060006
KOR,45201020,2024-12-31,207980,KRW,7710,KR7005870001
KOR,35202010,2024-12-31,207989,KRW,6300,KR7000020008
JPN,45203015,2024-12-31,208006,JPY,354,JP3352800001
