Active,Curr,Loc,Gcis,Gcis-Sub,Comp_Id,Comp_Name,Cusip,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Shares_Out,Share_End,Net_Income,Fyear
A,USD,USA,45,45301020,16597,LATTICE SEMICONDUCTOR CORP,518415104,843.903,5.818,9.433,509.401,159.302,137.704,56.65,61.131,2024
A,USD,USA,45,45201020,16710,DIGI INTERNATIONAL INC,253798102,815.075,2.973,134.413,424.046,60.289,36.547,27.53,22.505,2024
A,USD,CAN,45,45103010,16972,SPHERE 3D CORP,84841L506,43.228,0,0,16.608,0,25.453,0.9442,-9.47,2024
A,USD,CAN,45,45201020,17217,WI2WI CORP,977486109,9.378,0.305,4.821,6.313,0.347,165.133,0.0412,-1.341,2024
A,USD,USA,45,45103010,17349,SKKYNET CLOUD SYSTEMS INC,830719100,1.549,0,0,2.562,,53.144,0.507838,0.099,2024
I,USD,CAN,45,45301020,17386,SPECTRA7 MICROSYSTEMS INC,84761T869,3.231,0.077,0,2.312,4.471,142.596,0.0855,-10.675,2024
A,USD,USA,45,45203015,17396,AMPLITECH GROUP INC,03211Q200,43.22,0.467,4.155,9.508,3.591,19.656,5.14,-11.242,2024
A,USD,USA,45,45103010,17754,AUDIOEYE INC,50734201,29.766,0.199,7.038,35.201,5.077,12.285,15.21,-4.254,2024
A,USD,USA,45,45102010,17879,FLYWHEEL ADVANCED TECHNO INC,69806B205,5.427,0,0,0,0,29.662,0.26,-0.71,2024
A,USD,USA,45,45202030,17917,MY CITY BUILDERS INC,45250D202,3.469,0.386,0.735,0.059,,11.987,0.52,0.026,2024
A,USD,USA,45,45201020,18036,VISTANCE NETWORKS INC,20337X109,8747.5,33.7,9350.1,4205.8,316.2,215.887,5.21,-315.5,2024
A,USD,USA,45,45103010,18646,CRISP MOMENTUM INC,92934S502,0.005,0.303,0,0.036,0.019,41.943,0.239,-0.778,2024
A,USD,JPN,45,45102010,18467,FUJITSU LTD,359590304,23357.837,981.59,668.453,23707.142,676.112,1777.341,19.734,1467.838,2024
A,USD,USA,45,45301020,18509,IDEAL POWER INC,451622203,19.827,0.083,0.403,0.086,6.207,8.336,7.55,-10.418,2024
A,USD,USA,45,45201020,18549,CLEARONE INC,18506U203,26.544,0.257,0.514,11.386,3.299,23.993,0.7824,-8.983,2024
A,USD,USA,45,45201020,18564,APPLIED OPTOELECTRONICS INC,03823U102,547.032,43.009,147.851,249.365,54.955,49.393,36.86,-186.733,2024
A,USD,LUX,45,45102010,18626,GLOBANT SA,L44385109,3166.845,31.337,378.822,2415.689,,44.029,214.42,165.732,2024
A,USD,USA,45,45103010,18630,RINGCENTRAL INC,76680R206,1779.873,201.697,1377.614,2400.395,329.323,90.718,35.01,-58.288,2024
A,USD,USA,45,45103010,18699,PTC INC,69370C100,6383.542,545.653,1384.673,2298.472,433.047,120.155,180.66,376.333,2024
A,USD,VGB,45,45103010,19033,ABITS GROUP INC,G6S34K113,11.371,0,0,6.711,,35.534,0.6889,-0.91,2024
A,USD,CYM,45,45103010,19042,SOLAI LTD  -ADR,55474209,86.335,1.485,1.063,32.922,0.069,15.954,2.52,12.073,2024
A,USD,USA,45,45103020,19044,VARONIS SYSTEMS INC,922280102,1664.275,261.374,493.032,550.95,203.418,112.55,44.43,-95.765,2024
A,USD,USA,45,45203015,19518,KNOWLES CORP,49926D109,1118.2,72.8,140.2,553.5,39.5,87.359,19.93,-237.8,2024
A,USD,USA,45,45202030,19602,TURTLE BEACH CORP,900450206,298.861,52.474,52.717,372.766,17.304,19.962,17.31,16.183,2024
A,USD,USA,45,45103010,19767,BTCS INC,05581M404,38.245,0,0,4.074,0.756,18.718,2.47,-1.271,2024
A,USD,USA,45,45103010,19802,RIMINI STREET INC,76674Q107,369.063,7.382,89.251,428.753,,91.12,2.67,-36.272,2024
A,USD,USA,45,45103020,19849,A10 NETWORKS INC,2121101,432.815,4.744,7.194,261.696,57.726,73.693,18.4,50.14,2024
A,USD,USA,45,45103010,19877,Q2 HOLDINGS INC,74736L109,1294.795,200.658,340.461,696.464,143.244,60.728,100.65,-38.536,2024
A,USD,USA,45,45103010,19908,FIVE9 INC,338307101,2051.214,452.516,780.614,1041.938,166.197,75.808,40.64,-12.795,2024
A,USD,USA,45,45103010,20088,BOX INC,10316T104,1667.52,229.32,517.409,1090.13,264.853,144.113,33.39,244.621,2024
A,USD,CYM,45,45103010,20128,CHEETAH MOBILE INC  -ADR,163075203,754.094,1.737,1.771,110.543,33.345,30.316,4.6,-84.606,2024
A,USD,BEL,45,45103010,20129,MATERIALISE NV,57667T100,410.332,13.456,29.285,276.185,45.968,59.067,7.04,13.91,2024
A,USD,USA,45,45203010,20232,KEYSIGHT TECHNOLOGIES INC,49338L103,9269,43,1987,4979,919,172.584,149.01,614,2024
A,USD,USA,45,45203020,20692,KIMBALL ELECTRONICS INC,49428J109,1207.919,60.46,236.142,1714.51,18.3,24.733,21.98,20.511,2024
A,USD,USA,45,45201020,20748,ARISTA NETWORKS INC,40413205,14043.921,22.143,37.499,7003.146,996.717,1261.334,110.53,2852.054,2024
A,USD,USA,45,45201020,20779,CISCO SYSTEMS INC,17275R102,124413,11705,20527,53803,7983,4007,48.45,10320,2024
A,USD,CAN,45,45103010,20801,KINAXIS INC,49448Q109,685.336,5.587,43.348,483.111,87.653,28.055,120,0.056,2024
I,USD,ISR,45,45103020,21002,CYBERARK SOFTWARE LTD,M2682V108,3348.395,11.107,18.208,1000.742,243.058,49.427,333.15,-93.461,2024
A,USD,USA,45,45203030,21040,SURGE COMPONENTS INC,868908104,25.445,0.33,0.877,31.211,,5.583,2.25,0.826,2024
I,USD,USA,45,45203015,21042,AKOUSTIS TECHNOLOGIES INC,00973N102,69.741,10.514,42.349,27.384,29.989,123.392,0.1317,-167.95,2024
A,USD,USA,45,45203010,21295,FOCUS UNIVERSAL INC,34417J500,4.08,0.107,0.008,0.398,1.382,68.047,0.35,-3.2,2024
A,USD,USA,45,45301020,21743,NVE CORP,629445206,64.276,0.083,0.838,25.875,3.636,4.837,63.74,15.065,2024
A,USD,USA,45,45103010,21847,HUBSPOT INC,443573100,3795.833,490.877,254.539,2627.543,778.714,51.767,696.77,4.628,2024
A,USD,USA,45,45103010,21984,TON STRATEGY CO,92337U302,20.635,0.144,0.32,0.895,,0.993,6.54,-10.329,2024
A,USD,USA,45,45103010,22000,WORKIVA INC,98139A105,1368.469,5.458,787.82,738.68,192.935,55.492,109.5,-55.042,2024
A,USD,USA,45,45103010,22040,UPLAND SOFTWARE INC,91544A109,529.522,4.224,287.732,274.794,47.365,28.168,4.34,-112.732,2024
A,USD,USA,45,45103010,22320,T3 DEFENSE INC,67054R203,0.985,3.036,0.966,5.913,,16.792,0.2906,-8.519,2024
A,USD,USA,45,45201020,22373,GENASYS INC,36872P103,53.936,1.021,15.279,24.008,9.644,44.631,3.56,-31.73,2024
A,USD,USA,45,45103010,22815,TRIMBLE INC,896239100,9488.3,21.2,1514,3683.3,662.3,245.8,70.66,1504.4,2024
A,USD,CYM,45,45103010,22864,CHAINCE DIGITAL HOLDINGS INC,G59467202,35.691,7.782,0,1.007,0,62.3,6.83,-4.534,2024
A,USD,USA,45,45103020,23001,AUTHID INC,46264C305,14.471,0.241,0,0.886,6.242,10.921,6.02,-14.278,2024
A,USD,USA,45,45203020,23084,BENCHMARK ELECTRONICS INC,08160H101,2139.464,23.907,359.454,2656.105,,35.992,45.4,63.327,2024
A,USD,USA,45,45301010,23119,SOLAREDGE TECHNOLOGIES INC,83417M104,2630.195,361.548,399.183,901.456,277.237,58.027,13.6,-1806.357,2024
A,USD,USA,45,45103010,23226,INUVO INC,46122W303,32.196,0.278,0.738,83.794,,140.502,0.6464,-5.762,2024
A,USD,USA,45,45201020,23249,LUMENTUM HOLDINGS INC,55024U109,3931.9,13.4,2546.2,1359.2,331.3,67.9,50.92,-546.5,2024
A,USD,FIN,45,45201020,23671,NOKIA OYJ,654902204,40531.453,1209.245,3708.49,19898.708,4671.33,5373.149,4.43,1322.094,2024
A,USD,USA,45,45102010,24035,CASTELLUM INC,14838T204,37.837,3.76,7.731,44.765,,77.076,2,-9.98,2024
A,USD,USA,45,45103010,24071,APPFOLIO INC,03783C100,626.678,4.273,37.476,794.202,160.375,36.404,246.72,204.068,2024
A,USD,USA,45,45103010,24083,VERTEX INC,92538J106,1166.791,4.072,347.815,666.776,66.666,157.151,53.35,-52.729,2024
A,USD,USA,45,45103010,24135,ALARM.COM HOLDINGS INC,11642105,2038.208,7.7,1049.011,939.827,255.878,49.618,60.8,124.116,2024
A,USD,USA,45,45103020,24352,PROGRESS SOFTWARE CORP,743312100,2526.966,9.202,1552.526,753.409,146.342,43.361,68.41,68.438,2024
A,USD,USA,45,45203010,24405,ZEBRA TECHNOLOGIES CP  -CL A,989207105,7968,115,2247,4981,563,51.506,386.22,528,2024
A,USD,USA,45,45202030,24421,BOXLIGHT CORP,103197406,115.305,39.166,6.428,135.893,4.126,9.853,0.3816,-28.335,2024
A,USD,USA,45,45103020,24501,RAPID7 INC,753422104,1652.034,61.388,956.786,844.007,173.126,63.497,40.23,25.526,2024
A,USD,USA,45,45103010,24508,OOMA INC,683416101,149.195,3.713,12.234,256.852,54.287,27.257,14.37,-6.901,2024
A,USD,USA,45,45301020,24800,QUALCOMM INC,747525103,55154,1462,13978,38962,8893,1113,170.05,10142,2024
A,USD,USA,45,45103010,24901,LM FUNDING AMERICA INC,502074503,44.047,0.557,7.141,11,,5.133,2.15,-7.315,2024
A,USD,USA,45,45203010,24912,ACORN ENERGY INC,4848206,10.596,0.098,0,10.986,1.012,2.491,17.89,6.294,2024
A,USD,USA,45,45103010,24925,ROPER TECHNOLOGIES INC,776696106,31334.7,1089.3,6734.7,7039.2,748.1,107.3,519.85,1549.3,2024
A,USD,USA,45,45103010,24975,SYNOPSYS INC,871607107,13073.561,94.791,589.666,6127.436,2082.36,154.112,513.61,2263.38,2024
A,USD,USA,45,45301020,25166,KOPIN CORP,500600101,70.766,0.64,1.48,50.335,5.833,156.118,1.36,-43.878,2024
A,USD,USA,45,45301020,25274,UNIVERSAL DISPLAY CORP,91347P105,1832.333,3.848,19.135,647.684,157.187,47.469,146.2,222.079,2024
A,USD,USA,45,45103020,25302,INTRUSION INC,46121E304,11.509,1.143,1.586,5.771,4.435,15.59,3.075,-7.79,2024
I,USD,ISR,45,45103010,25367,MAGIC SOFTWARE ENTERPRISES,559166103,540.331,26.926,58.147,552.52,13.31,49.099,12.03,36.883,2024
A,USD,CAN,45,45201020,25538,CORE AI HOLDINGS INC,83013Q871,14.889,4.061,0.338,11.63,0.625,0.788,6.08,-25.271,2024
A,USD,USA,45,45202030,25539,CPI CARD GROUP INC,12634H200,349.657,9.065,304.851,480.601,,11.241,29.89,19.521,2024
A,USD,USA,45,45203015,25747,LITTELFUSE INC,537008104,3891.779,81.512,849.061,2190.768,107.773,24.821,235.65,100.19,2024
A,USD,USA,45,45102010,25749,ASGN INC,00191U102,3429,24.5,1080.4,4099.7,,43.8,83.34,175.2,2024
A,USD,USA,45,45202030,25756,EVERPURE INC,74624M102,3963.942,143.876,137.277,3168.164,804.405,326.102,67.79,106.739,2024
A,USD,SGP,45,45202030,25773,CREATIVE TECHNOLOGY LTD,Y1775U107,80.064,1.237,0.825,62.779,9.691,70.397,0.903299,-10.826,2024
A,USD,USA,45,45202030,26156,HEWLETT PACKARD ENTERPRISE,42824C109,71262,5003,14813,30127,2246,1297.258,19.49,2579,2024
A,USD,USA,45,45103020,26415,DATASEA INC,238116305,3.292,1.224,0,23.976,0.359,3.59,4.5,-11.377,2024
A,USD,USA,45,45103010,26494,ATLASSIAN CORP,49468101,5212.133,48.953,1200.385,4358.603,2184.111,260.556,176.88,-300.519,2024
A,USD,USA,45,45103010,26630,REALLOYS INC,75606V101,9.891,0.264,0.229,2.567,0.418,3.538,2.2,-3.471,2024
A,USD,VGB,45,45103010,26674,AIOS TECH INC,G6593L122,271.421,6.223,0.818,340.22,1.414,4.538,6.71,5.787,2024
A,USD,USA,45,45103010,26746,NUTANIX INC,67059N108,2143.918,28.117,667.098,2148.816,638.992,265.181,50.51,-124.775,2024
A,USD,USA,45,45301020,27387,IMPINJ INC,453204109,489.08,287.082,5.719,366.087,98.829,28.504,145.26,40.838,2024
A,USD,USA,45,45203015,27703,AIRGAIN INC,00938A104,48.443,0.089,3.81,60.599,11.864,11.529,7.06,-8.688,2024
A,USD,USA,45,45301010,27737,ATOMERA INC,04965B100,29.124,1.513,0.471,0.135,11.029,30.54,11.6,-18.435,2024
A,USD,USA,45,45301020,27794,WOLFSPEED INC,97785W106,7984.6,7.4,6284,807.2,201.9,126.409,22.76,-864.2,2024
A,USD,USA,45,45103010,27928,INTUIT INC,461202103,32132,570,5997,16285,2754,280.268,647.35,2963,2024
A,USD,USA,45,45301020,27965,MICROCHIP TECHNOLOGY INC,595017104,15374.6,35.7,5745.5,4388.3,983.8,538.705,48.41,-0.5,2024
A,USD,USA,45,45301020,28087,EVERSPIN TECHNOLOGIES INC,30041T104,77.789,1.306,3.336,50.402,13.686,22.06,6.39,0.781,2024
A,USD,USA,45,45203020,28139,SANMINA CORP,801056102,4822.845,39.77,344.336,7568.328,28.514,53.921,68.45,222.536,2024
A,USD,USA,45,45203020,28195,JABIL INC,466313103,17351,212,3399,28883,39,113.744,109.28,1388,2024
A,USD,ISR,45,45201020,28236,GILAT SATELLITE NETWORKS LTD,M51474118,429.748,2.557,6.014,305.448,38.136,57.017,6.15,24.849,2024
A,USD,USA,45,45203030,28320,CDW CORP,12514G108,14678.4,268,5756.1,20998.7,0,132.6,174.04,1077.8,2024
A,USD,USA,45,45203010,28374,INTERLINK ELECTRONICS,458751302,13.116,0.352,0.777,11.679,2.052,9.864,6.235,-1.984,2024
I,USD,CYM,45,45103010,28384,SAPIENS INTERNATIONAL CORP,G7T16G103,691.711,26.236,37.511,542.379,66.302,55.887,26.87,72.179,2024
A,USD,CAN,45,45203010,28385,SENSTAR TECHNOLOGIES CORP,81728N100,52.076,0.254,0.296,35.753,4.151,23.327,3.44,2.637,2024
A,USD,USA,45,45103010,28401,JINGBO TECHNOLOGY INC,80534W205,12.223,2.952,0.066,2.142,0.359,555.315,6.48,-5.993,2024
A,USD,USA,45,45103010,28420,BLACKLINE INC,09239B109,1825.036,3.591,913.011,653.336,100.973,62.813,60.76,161.174,2024
A,USD,USA,45,45102010,28916,INFINITE GROUP INC,456910405,1.475,4.042,2.062,6.563,,0.521,0.0002,-1.648,2024
A,USD,USA,45,45203015,28940,BELDEN INC,77454106,3327.938,21.085,1238.995,2460.979,112.365,40.211,112.61,198.433,2024
A,USD,USA,45,45203010,29133,ITRON INC,465741106,3407.623,14.584,1267.774,2440.837,215.034,45.131,108.58,239.105,2024
A,USD,CYM,45,45301010,29191,ICHOR HOLDINGS LTD,G4740B105,995.564,18.994,155.212,849.04,23.018,33.86,32.22,-20.82,2024
A,USD,USA,45,45201020,29241,VIAVI SOLUTIONS INC,925550105,1736.3,9.8,677.4,1000.4,201.9,221.9,6.87,-25.8,2024
A,USD,USA,45,45201020,29332,PARKERVISION INC,701354300,5.879,0.639,3.224,0,,113.97,0.8775,-14.472,2024
A,USD,USA,45,45203010,29705,DAKTRONICS INC,234264109,502.892,3.544,13.257,756.477,38.86,49.051,12.69,-10.121,2024
A,USD,USA,45,45201020,29772,VIDEO RIVER NETWORKS INC,92656A101,1.553,0.014,0.078,0,,182.37,0.0027,1.463,2024
A,USD,USA,45,45203030,29910,SCANSOURCE INC,806037107,1779.032,11.255,142.706,3259.809,0,24.244,44.31,77.06,2024
A,USD,ISR,45,45201020,30030,SILICOM LTD,M84116108,150.409,1.67,4.797,58.114,19.508,5.766,16.31,-13.708,2024
A,USD,SGP,45,45203020,30170,FLEX LTD,Y2573F102,18381,1344,2939,25813,,377.817,33.08,838,2024
A,USD,USA,45,45103010,30280,REKOR SYSTEMS INC,759419104,82.475,4.289,28.147,46.028,18.766,104.541,1.56,-61.41,2024
A,USD,USA,45,45103020,30398,FALCONSTOR SOFTWARE INC,306137209,11.759,0.033,2.175,10.424,2.377,7.144,2,0.694,2024
A,USD,USA,45,45201020,30576,ADTRAN HOLDINGS INC,00486H105,1171.419,7.154,215.501,922.72,221.458,79.218,8.33,-459.891,2024
A,USD,USA,45,45103010,30622,YEXT INC,98585N106,610.078,18.604,76.809,420.957,77.201,126.999,6.58,-27.948,2024
I,USD,USA,45,45103010,30870,ASPEN TECHNOLOGY INC,29109X106,14071.707,60.44,84.875,1127.482,206.114,63.251,198.63,-9.771,2024
A,USD,USA,45,45103010,31091,VERITONE INC,92347M100,198.06,8.448,111.601,92.637,26.817,40.218,3.28,-37.384,2024
A,USD,NLD,45,45301020,31142,STMICROELECTRONICS NV,861012102,24743,1044,2123,13269,2077,898.175,24.97,1557,2024
A,USD,USA,45,45103020,31236,APPIAN CORP,03782L101,621.039,21.976,293.015,617.022,154.977,74.029,32.98,-92.262,2024
A,USD,ISR,45,45301020,31255,TOWER SEMICONDUCTOR LTD,M87915274,3080.485,48.376,132.437,1436.122,79.434,111.55,51.51,207.864,2024
A,USD,USA,45,45203030,31453,INSIGHT ENTERPRISES INC,45765U103,7448.578,568.935,597.131,8701.698,0,31.778,152.1,249.691,2024
A,USD,USA,45,45103010,31457,SOUNDTHINKING INC,82536T107,136.793,4.909,1.142,102.031,13.925,12.634,13.06,-9.18,2024
A,USD,USA,45,45301020,31494,PENGUIN SOLUTIONS INC,706915105,1474.506,7.996,717.889,1170.796,81.537,53.277,20.72,-52.472,2024
A,USD,USA,45,45103010,31564,ACI WORLDWIDE INC,4498101,3025.293,44.193,912.241,1594.288,146.677,105.255,51.91,203.118,2024
A,USD,USA,45,45203030,31738,TAITRON COMPONENTS  -CL A,874028103,17.636,0,0,4.141,0,6.022,2.5757,0.902,2024
A,USD,USA,45,45203010,31775,AUTOSCOPE TECHNOLOGIES CORP,53306106,19.173,0.074,1.493,13.629,2.425,5.478,8,4.501,2024
A,USD,USA,45,45201020,31843,HARMONIC INC,413160102,796.506,12.81,135.505,678.722,120.975,116.735,13.23,39.217,2024
A,USD,VGB,45,45202030,32345,BORQS TECHNOLOGIES INC,G1466B145,25.409,0.596,0,27.713,2.321,28.97,0.2497,16.832,2024
I,USD,USA,45,45103010,32530,ALTAIR ENGINEERING INC,21369103,1445.647,234.982,24.141,671.577,221.161,85.575,109.11,14.175,2024
A,USD,USA,45,45301010,32638,ACM RESEARCH INC,00108J109,1855.721,79.418,109.365,782.118,105.473,62.961,15.1,103.627,2024
A,USD,USA,45,45202030,32851,ONE STOP SYSTEMS INC,68247W109,36.934,1.321,1.514,54.694,4.097,21.149,3.35,-13.634,2024
A,USD,CYM,45,45103010,32878,BIT DIGITAL INC,G1144A105,538.248,4.529,9.277,107.5,,179.125,2.93,28.306,2024
A,USD,CYM,45,45203010,32936,ZEPP HEALTH CORP,98945L204,528.593,104.889,77.248,182.603,46.159,14.499,2.6,-75.733,2024
A,USD,USA,45,45103020,33037,ZSCALER INC,98980G102,4704.968,1193.141,44.824,2167.771,499.828,152.49,179.35,-57.706,2024
A,USD,USA,45,45201020,33073,ONDAS INC,68236H204,109.622,39.48,20.83,7.193,12.476,93.173,2.56,-38.008,2024
A,USD,USA,45,45103010,33152,DROPBOX INC,26210C104,3325.2,198.2,2798.4,2548.2,914.9,295.9,30.04,452.3,2024
A,USD,USA,45,45103010,34045,KINETIC GROUP INC,494612203,0,0,0,0,,26.42,4,-0.095,2024
A,USD,USA,45,45103010,33195,HUT 8 CORP,44812J104,1518.86,72.437,273.212,148.885,,99.478,20.49,331.882,2024
A,USD,USA,45,45103010,33233,RED VIOLET INC,75704L104,98.531,0.406,1.592,75.189,,13.936,36.2,7.003,2024
A,USD,USA,45,45103010,33301,DOCUSIGN INC,256163106,4012.705,19.077,105.35,2976.739,588.455,202.477,96.73,1067.885,2024
A,USD,USA,45,45203010,33420,NLIGHT INC,65487K100,270.241,2.314,9.819,198.548,45.107,48.948,10.49,-60.792,2024
A,USD,CYM,45,45102010,33532,CLPS INC,G31642104,110.03,24.596,1.638,142.813,7.156,25.64,0.881101,-2.33,2024
A,USD,USA,45,45203010,33550,WRAP TECHNOLOGIES,98212N107,15.121,0.567,1.629,4.507,2.344,47.102,2.12,-5.875,2024
A,USD,USA,45,45103010,33603,DOMO INC,257554105,214.34,10.166,125.363,317.044,87.899,39.454,8.47,-81.935,2024
A,USD,USA,45,45103010,33638,I3 VERTICALS INC,46571Y107,730.675,29.728,6.317,229.923,,23.882,21.31,113.341,2024
A,USD,USA,45,45301020,33725,DATAVAULT AI INC,86633R609,100.625,0.106,10.122,2.674,7.818,52.034,2.05,-51.409,2024
A,USD,USA,45,45103020,33759,TENABLE HOLDINGS INC,88025T102,1742.119,9.381,412.929,900.021,181.624,119.698,39.38,-36.301,2024
A,USD,USA,45,45203010,33766,ARLO TECHNOLOGIES INC,04206A101,298.4,5.686,18.357,510.886,73.183,100.885,11.19,-30.504,2024
A,USD,CYM,45,45103010,33850,OPERA LIMITED,68373M107,1055.585,3.955,5.631,480.648,,88.48,18.94,80.771,2024
A,USD,CYM,45,45103010,33852,AURORA MOBILE -ADR,51857209,51.791,1.022,1.833,43.316,12.99,6.003,7.0689,-0.965,2024
A,USD,USA,45,45203010,33858,DARKPULSE INC,237245204,2.788,1.389,1.52,0.127,,10551.958,0.0008,-3.883,2024
A,USD,GBR,45,45102010,33913,ENDAVA PLC,29260V105,1281.355,18.262,237.987,936.167,,59.031,29.24,21.639,2024
A,USD,USA,45,45103010,36383,NEXT TECHNOLOGY HOLDING INC,961884301,92.916,0,0,1.8,,6.976,2.44,21.55,2024
A,USD,CYM,45,45103010,34038,BIT ORIGIN LIMITED,G21621134,6.685,1.88,3.284,2.888,,7.758,2.88,-17.532,2024
I,USD,CYM,45,45103010,34186,COOTEK (CAYMAN) INC,21718L201,8.985,2.667,0,30.319,3.818,7.442,0.031,0.064,2024
A,USD,NLD,45,45103010,34243,ELASTIC NV,N14506104,2592.853,8.928,586.086,1483.296,365.758,105.535,86.2,-108.114,2024
A,USD,CYM,45,45102010,34482,HITEK GLOBAL INC,G45139113,41.542,0.479,2.055,2.905,,29.299,1.43,-0.897,2024
A,USD,VGB,45,45103010,34580,MMTEC INC,G6181K122,65.907,0.383,31.983,1.868,0.073,25.187,1.57,-91.168,2024
A,USD,USA,45,45103010,34584,PHUNWARE INC,71948P209,114.781,0.313,0.619,3.189,2.265,20.157,5.2,-10.316,2024
A,USD,CYM,45,45103020,34610,X3 HOLDINGS CO LTD,G72007159,86.395,11.246,0.147,11.611,4.062,13.768,0.93,-76.237,2024
A,USD,CAN,45,45103010,34910,LIGHTSPEED COMMERCE INC,53229C107,1826.203,5.654,11.319,1076.826,123.679,146.399,8.75,-667.196,2024
A,USD,USA,45,45103010,34955,PAGERDUTY INC,69553P100,927.266,60.733,402.919,467.499,141.489,91.083,18.52,-54.46,2024
A,USD,USA,45,45103010,35005,ZOOM COMMUNICATIONS INC,98980L101,10988.421,27.026,37.406,4665.433,852.415,305.741,86.94,1010.238,2024
A,USD,USA,45,45202030,35104,DNA X INC,83548F408,39.739,0,0,58.298,14.235,4.984,3.155,-33.648,2024
A,USD,CYM,45,45203030,35127,CREATIVE GLOBAL TECH HLD LTD,G2563P102,16.32,0.108,0.019,35.612,,20,,4.282,2024
A,USD,USA,45,45203010,61888,CONECTISYS CORP,206827404,0,0,0,0,,0.889,1,-0.004,2024
A,USD,USA,45,45102010,35156,AVAI BIO INC,89487B100,0.225,0.904,0,0,,137.364,0.48,-1.142,2024
A,USD,USA,45,45103020,35182,CROWDSTRIKE HOLDINGS INC,22788C105,8701.578,13.811,775.09,3953.624,1076.901,247.872,398.07,-19.271,2024
A,USD,CAN,45,45103010,35259,ADCORE INC,00654B104,16.272,0.139,0.465,23.703,1.736,60.498,0.115,-0.541,2024
A,USD,USA,45,45103010,35354,AMERICAN BITCOIN CORP,02462A104,7.632,0.213,5.384,20.539,,52.992,0.4007,-21.3,2024
A,USD,USA,45,45103010,35447,DYNATRACE INC,268150109,4139.678,13.979,61.384,1698.683,384.572,299.813,47.15,483.684,2024
A,USD,USA,45,45103010,35614,CERENCE INC,156727109,702.358,92.016,203.668,331.504,121.563,41.924,3.15,-588.078,2024
A,USD,USA,45,45103010,35620,DATADOG INC,23804L103,5785.339,665.993,1176.187,2684.275,1152.703,342.119,142.89,183.746,2024
A,USD,CAN,45,45103010,36218,DIGI POWER X INC,25380B102,34.318,0.129,0.075,37.003,,33.679,1.5,-6.798,2024
A,USD,CAN,45,45103010,35743,DOCEBO INC,25609L105,190.713,1.341,0.154,216.931,43.908,30.256,44.77,26.736,2024
A,USD,USA,45,45301020,35794,SITIME CORP,82982T106,884.959,2.744,3.488,202.697,106.855,23.598,214.53,-93.601,2024
A,USD,CYM,45,45202030,35837,CANAAN INC,134748102,463.011,17.895,8.98,269.324,61.323,357.611,2.05,-249.752,2024
I,USD,CYM,45,45103010,35858,ONECONNECT FINANCIAL,68248T204,543.517,4.507,1.462,307.992,69.993,38.999,2.43,-62.976,2024
A,USD,USA,45,45103010,35868,BILL HOLDINGS INC,90043100,9178.813,12.991,976.847,1290.172,336.754,106.646,52.62,-28.878,2024
A,USD,USA,45,45103010,35922,SPROUT SOCIAL INC,85209W109,428.341,3.747,39.543,405.908,102.794,57.758,30.71,-61.971,2024
A,USD,USA,45,45103010,36003,TAOWEAVE INC,674434303,5.275,0,0,2.378,0.155,1.145,3.88,-4.043,2024
A,USD,USA,45,45103010,36089,AUDDIA INC,05072K404,5.298,0.028,0.053,0,1.021,6.761,0.5099,-8.722,2024
A,USD,USA,45,45203010,36203,VONTIER CORP,928881101,4310.5,68.6,2128.6,2979,177.7,149.3,36.47,422.2,2024
A,USD,USA,45,45103010,36273,PROCORE TECHNOLGY INC,74275K108,2101.371,5.974,74.049,1151.708,312.987,149.853,74.93,-105.956,2024
A,USD,USA,45,45102010,36293,GRID DYNAMICS HOLDGS INC,39813G109,592.192,5.42,7.205,350.571,18.347,83.609,22.24,4.041,2024
I,USD,USA,45,45103010,36299,E2OPEN PARENT HOLDINGS INC,29788T103,2371.035,19.553,1045.188,607.688,97.955,309.922,2.29,-659.83,2024
A,USD,USA,45,45102010,36335,CISO GLOBAL INC,15672X201,26.654,11.852,0.465,30.751,,11.822,3.47,-24.244,2024
A,USD,CYM,45,45203020,36336,UTIME LTD,G9411M140,28.393,14.121,1.05,34.589,1.309,3.604,1.58,-92.343,2024
A,USD,CYM,45,45103010,36348,BTC DIGITAL LTD,G6055H155,41.13,0.533,0.32,11.675,,6.434,4.78,-1.989,2024
A,USD,CYM,45,45202030,36416,EBANG INTERNATIONAL HOLDINGS,G3R33A205,275.804,1.144,2.887,5.868,5.426,6.544,5.72,-20.251,2024
A,USD,USA,45,45103020,36430,WORLD HEALTH ENERGY HOLDINGS,98148H109,16.119,0.48,2.653,0.166,1.297,530834.347,0.0001,-4.694,2024
A,USD,CYM,45,45103010,36570,AGORA INC,00851L103,699.654,1.749,48.391,133.256,80.344,93.334,4.16,-42.727,2024
A,USD,USA,45,45203010,36649,SOBR SAFE INC,833592405,11.171,0.251,0.092,0.213,0.748,9.369,1.16,-8.609,2024
A,USD,USA,45,45103010,36711,NCINO INC,63947X101,1610.381,6.833,229.991,540.657,129.422,115.997,34.01,-37.878,2024
I,USD,USA,45,45103010,36717,JAMF HOLDING CORP,47074L105,1580.229,5.079,385.52,627.399,138.961,129.332,14.05,-68.455,2024
A,USD,SGP,45,45301020,36853,MAXEON SOLAR TECHNOLOGIES,Y58473128,376.272,9.56,301.932,509.048,37.55,16.711,7.54,-614.3,2024
