Active,Curr,Loc,Gcis,Gcis_Sub,Comp_Id,Comp_Name,Isin,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Net_Income,Shares_Out,Fyear
A,EUR,DEU,45,45201020,228576,ADTRAN NETWORKS SE,DE0005103006,670.003,27.55,69.67,438.085,148.47,-62.701,52.055,2024
A,EUR,DEU,45,45203010,228580,BASLER (VISION TECHNOLOGIES),DE0005102008,233.589,11.084,60.999,183.715,28.365,-13.766,30.743,2024
A,EUR,DEU,45,45103010,228597,CPU SOFTWAREHOUSE AG,DE000A0WMPN8,3.455,0.31,0,3.829,0.62,-0.509,4.503,2024
A,EUR,DEU,45,45103010,228623,NEMETSCHEK SE,DE0006452907,2136.31,16.72,553.147,995.565,213.9,175.422,115.5,2024
A,EUR,FRA,45,45202030,228624,QUADIENT S A,FR0000120560,2910.1,361.5,746,1092.6,97.8,66.5,33.73,2024
A,JPY,JPN,45,45102010,228817,FUTURE CORP,JP3826200002,92048,2856,15000,69878,1288,10322.236,88.6276,2024
A,JPY,JPN,45,45201020,229917,TAMAGAWA HOLDINGS CO LTD,JP3470700000,9842,870,2773,2356,109,-113.634,6.4934,2024
A,SEK,SWE,45,45102010,230376,ADDNODE GROUP AB,SE0017885767,8578,92,1633,7757,58,402,129.463,2024
I,SEK,SWE,45,45103010,230402,IAR SYSTEMS AB,SE0005851706,724.2,20.1,24.8,536.4,28.2,135.2,12.965,2024
A,EUR,DEU,45,45102010,230556,GFT TECHNOLOGIES AG,DE0005800601,652.65,62.877,96.83,870.92,15.954,46.48,26.326,2024
A,EUR,AUT,45,45203015,230636,AT&S AUSTRIA TECH SYSTEM AG,AT0000969985,4622.12,469.892,1621.239,1589.626,140.718,72.195,38.85,2024
A,EUR,FRA,45,45103010,231076,CLARANOVA,FR0013426004,228.4,29.4,122.2,495.7,37,-11.2,56.666,2024
A,EUR,FIN,45,45201020,231091,TELESTE OYJ,FI0009007728,121.168,9.558,24.653,132.524,22.873,-5.853,18.247,2024
A,JPY,JPN,45,45203020,231123,SIIX CORP,JP3346700002,217484,21386,31479,302314,482,3754.961,47.0881,2024
A,TWD,TWN,45,45301020,231161,SILICON INTEGRATED SYSTEMS,TW0002363009,14746.36,7.109,7.191,738.56,385.787,498.582,487.233,2024
A,USD,ISR,45,45201020,231276,BATM ADV COMMUNICATIONS LTD,IL0010849045,149.164,6.293,2.358,117.336,5.773,-7.498,436.532,2024
A,EUR,DEU,45,45103010,231342,EASY SOFTWARE AG,DE000A2YN991,44.729,0,0,62.748,6.326,0.428,7.548,2024
A,EUR,DEU,45,45102010,231343,KPS AG,DE000A1A6V48,127.604,33.846,15.495,145.415,,-23.371,41.153,2024
I,EUR,DEU,45,45103010,231354,P&I PERSONAL & INFORMATIK AG,DE0006913403,378.471,3.056,10.618,307.949,27.047,197.153,7.531,2024
A,EUR,DEU,45,45102010,231358,REALTECH AG,DE0007008906,8.286,0.069,0.087,10.181,,0.168,5.386,2024
A,EUR,DEU,45,45301020,231360,FIRST SENSOR AG,DE0007201907,143,2.369,5.179,121.434,5.119,-17.738,10.335,2024
A,EUR,DEU,45,45301010,231362,SUESS MICROTEC SE,DE000A1K0235,500.873,3.524,9.771,446.147,40.057,52.058,19.116,2024
A,EUR,FIN,45,45203015,231396,ASPOCOMP GROUP PLC,FI0009008080,28.41,1.336,5.763,27.581,,-3.476,6.841,2024
A,CHF,CHE,35,35203010,231397,LONZA GROUP AG,CH0013841017,19733,512,4608,6574,206,636,70.637,2024
A,GBP,GBR,45,45102010,231827,CELEBRUS TECHNOLOGIES PLC,GB0001351955,56.745,0.345,0.899,38.675,3.453,6.393,39.746,2024
A,GBP,GBR,45,45203010,231857,NEWMARK SECURITY PLC,GB00BNYM9W73,16.149,2.823,1.192,23.037,0.69,0.662,9.375,2024
A,GBP,GBR,45,45103010,231901,PETARDS GROUP PLC,GB00B4YL8F73,13.248,2.006,0.552,12.016,0.596,-1.127,60.705,2024
A,EUR,DEU,45,45102010,231958,NORCOM INFO TECH GMBH & CO,DE000A12UP37,5.895,0.244,0.891,7.668,0.354,-0.296,2.059,2024
A,SGD,SGP,45,45301010,231996,ADVANCED SYSTEMS AUTOMATION,SGXE59672050,36.154,4.102,2.604,17.094,,-7.389,1635.104,2024
A,EUR,NLD,45,45103010,232057,MKB NEDSENSE NV,NL0009312842,9.646,0,0,-0.022,,0.064,40.6,2024
A,DKK,DNK,45,45102010,232070,COLUMBUS AS,DK0010268366,1295.435,65.829,153.482,1659.442,0.38,57.799,129.276,2024
A,DKK,DNK,35,35202010,232106,H LUNDBECK A/S,DK0061804770,56976,82,16611,22004,4501,3143,792.428,2024
A,USD,NLD,35,35201010,232135,PHARMING GROUP NV,NL0010391025,399.985,7.191,105.122,297.2,83.147,-11.841,680.309,2024
A,CNY,CHN,35,35202010,232417,HARBIN PHARMACEUTICAL GROUP,CNE0000009T3,14615.758,1695.466,67.024,16119.028,136.435,628.847,2518.51,2024
A,EUR,DEU,35,35203010,232623,EVOTEC SE,DE0005664809,1912.502,46.677,392.743,796.967,50.451,-196.078,177.386,2024
I,EUR,ITA,45,45102010,232639,EXPRIVIA SPA,IT0001477402,232.046,26.093,28.122,208.878,,13.289,,2024
I,TWD,TWN,45,45203015,232699,WINTEK CORP,TW0002384005,4371.276,1.119,1.067,0.094,,184.901,2044.778,2024
A,JPY,JPN,45,45203015,232740,KYOSHA CO LTD,JP3249230008,24754,4345,4140,26229,82,614.492,14.5303,2024
I,GBP,GBR,45,45102010,232836,ECKOH PLC,GB0033359141,98.964,0.384,0.066,18.202,,-8.703,,2024
A,EUR,DEU,45,45102010,233025,CANCOM SE,DE0005419105,1406.896,51.783,142.2,1738.992,1.03,33.453,31.515,2024
A,EUR,FRA,35,35203010,233027,EUROFINS CEREP SA,FR0013256518,84.063,0.329,0,40.457,5.27,7.155,,2024
A,EUR,FRA,45,45103010,233029,COHERIS ATIX SA,FR0004031763,36.164,1.665,3.545,14.938,1.074,3.445,5.686,2024
A,EUR,DEU,45,45301020,233044,ELMOS SEMICONDUCTOR SE,DE0005677108,799.83,14.924,97.954,581.105,67.005,128.697,17.142,2024
A,USD,ISR,45,45203015,233056,PAYTON PLANAR MAGNETICS,IL0010830391,85.873,0,0,50.826,1.672,13.311,17.671,2024
A,EUR,FRA,45,45103010,233064,PROLOGUE,FR0010380626,69.147,0.002,13.694,111.284,,1.977,91.634,2024
A,EUR,FRA,45,45203010,233067,LUMIBIRD SA,FR0000038242,429.802,19.035,142.03,207.117,15.333,5.695,22.01,2024
A,EUR,AUT,45,45103010,233140,FABASOFT AG,AT0000785407,93.256,2.611,15.175,86.845,26.849,8.8,10.776,2024
A,EUR,DEU,45,45203010,233146,FORTEC ELEKTRONIK VERTRIEBS,DE0005774103,78.802,1.373,4.917,94.529,,5.303,3.25,2024
A,EUR,GBR,45,45103010,233150,HYBRID SOFTWARE GROUP PLC,GB00BYN5BY03,131.027,3.44,5.051,51.501,19.415,-2.708,32.846,2024
A,EUR,FRA,45,45202030,233154,GUILLEMOT CORP SA,FR0000066722,152.525,3.315,3.566,125.12,3.881,1.177,14.632,2024
A,EUR,FRA,45,45201020,233156,HF COMPANY,FR0000038531,21.733,0,0,3.187,0.848,-1.594,2.857,2024
A,EUR,FRA,45,45102010,233197,INFOTEL SA,FR0000071797,256.228,5.582,25.478,294.823,4.109,18.485,6.925,2024
A,GBP,GBR,45,45301010,233216,IQE PLC,GB0009619924,247.047,5.658,68.332,118.034,9.573,-38.178,967.247,2024
A,EUR,FRA,45,45103010,233217,IT LINK,FR0000072597,60.693,2.038,6.083,82.677,2.605,4.028,1.705,2024
A,EUR,FRA,35,35201010,233247,NICOX SA,FR0013018124,24.42,15.147,,7.859,,-22.39,,2024
A,EUR,BEL,45,45201020,233250,OPTION NV,BE0974496284,14.334,3.068,3.463,12.55,1.432,-4.158,1994.07,2024
A,HKD,BMU,45,45102010,233259,COMPUTER & TECHNOLOGIES HLDG,BMG2335C1082,672.607,4.286,15.009,261.076,28.625,29.065,243.314,2024
A,TWD,TWN,45,45201020,233279,ZYXEL GROUP CORPORATION,TW0003704003,22661.33,1239.057,2291.797,25969.435,1906.796,569.652,404.201,2024
A,EUR,DEU,45,45102010,233456,SECUNET SECURITY NETWORKS AG,DE0007276503,359.649,7.589,16.576,406.384,13.687,27.953,6.47,2024
A,EUR,FRA,45,45301010,233458,SOITEC SA,FR0013227113,2807.254,405.081,375.193,890.851,140.429,91.239,35.65,2024
A,JPY,JPN,45,45203010,233717,AI HOLDINGS CORP,JP3105090009,93901,418,799,49812,639,15681.038,47.3595,2024
A,GBP,GBR,45,45203020,234083,GOOCH & HOUSEGO PLC,GB0002259116,166.307,1.299,31.133,135.99,7.828,3.277,25.786,2024
A,TWD,TWN,45,45301020,234105,VIA TECHNOLOGIES INC,TW0002388006,36043.559,440.475,1443.065,15910.668,1989.587,1066.978,555.296,2024
A,SEK,SWE,35,35201010,234163,BIOGAIA AB,SE0017769995,2034.006,7.1,22.378,1422.718,157.104,351.388,97.459,2024
A,SEK,SWE,45,45203010,234180,IMAGE SYSTEMS AB,SE0006421871,225.9,9,10.5,199.8,6.3,8.6,89.208,2024
A,SEK,SWE,45,45102010,234219,SOFTRONIC AB,SE0000323305,450.859,13.151,11.011,842.444,,82.323,49.633,2024
A,SEK,SWE,45,45102010,234222,KNOWIT AB,SE0000421273,6809.303,157.696,853.218,6415.744,,106.087,27.307,2024
A,SEK,SWE,35,35103010,234226,SECTRA AB,SE0022419784,3756.229,23.617,63.84,3313.904,454.727,563.371,179.582,2024
A,SEK,SWE,45,45102010,234236,PROACT IT GROUP AB,SE0015961222,4475.656,101.123,382.342,4856.552,,219.876,26.901,2024
A,SEK,SWE,45,45102010,234237,PREVAS AB,SE0000356008,1436.8,89.666,246.12,1586.626,0.287,91.369,12.462,2024
A,SEK,SWE,45,45102010,234243,NOVOTEK AB,SE0000567752,655.833,11.131,15.927,488.564,2.585,77.015,9.1,2024
A,SEK,SWE,45,45201020,234250,NET INSIGHT AB,SE0000366098,834.779,11.738,1.555,608.011,113.752,71.046,341.233,2024
A,TWD,TWN,45,45202030,234340,AAEON TECHNOLOGY INC,TW0006579006,14326.242,154.358,221.126,7186.031,709.691,966.877,169.451,2024
I,EUR,FRA,35,35202010,234342,STALLERGENES GREER PLC,GB00BZ21RF93,1054.031,1.05,,,0.386,-1.005,19.728,2024
I,EUR,FIN,45,45103020,234356,WITHSECURE OYJ,FI4000519228,184.814,6.042,20.653,116.002,40.092,-9.175,176.017,2024
A,EUR,DEU,45,45301010,234576,PVA TEPLA AG,DE0007461006,299.459,2.057,20.336,270.115,11.711,27.068,21.75,2024
A,SEK,SWE,35,35103010,234596,CONTEXTVISION AB,SE0014731154,130.264,3.013,7.458,130.67,16.726,24.679,77.368,2024
A,TWD,TWN,45,45203010,234656,CORETRONIC CORP,TW0005371009,56877.985,12728.304,4315.472,39668.943,2856.039,820.326,390.981,2024
A,EUR,FRA,45,45102010,234757,AUBAY SA,FR0000063737,470.773,6.108,14.914,540.297,,37.644,12.788,2024
A,EUR,ITA,45,45202030,234806,OLIDATA SPA,IT0005634610,88.696,3.815,7.773,95.996,,1.013,192.86,2024
A,AUD,AUS,45,45103010,234811,RECKON LTD,AU000000RKN9,46.398,0.599,6.363,54.109,14.532,4.42,113.295,2024
A,JPY,JPN,45,45102010,234918,ITFOR INC,JP3530000003,23952,0,0,20552,247,2914.365,26.4219,2024
A,JPY,JPN,45,45203030,234958,MACNICA HOLDINGS INC,JP3862960006,556438,75286,638,1034180,771,25279.75,178.4147,2024
A,HKD,BMU,45,45201020,234965,VODATEL NETWORKS HLDGS LTD,BMG938831093,456.364,6.893,0.765,604.794,,10.275,616.115,2024
A,JPY,JPN,45,45102010,234979,CAC HOLDINGS CORP,JP3346300001,54733,226,1846,52063,982,3096.035,17.0803,2024
A,JPY,JPN,45,45203030,234980,DAITRON CO LTD,JP3487600003,73153,428,190,93542,177,4381.638,11.1061,2024
A,INR,IND,35,35202010,235236,PROCTER & GAMBLE HEALTH LTD,INE199A01012,7943.6,26.8,68.8,11512.6,38.6,2009.8,16.599,2024
A,INR,IND,35,35202010,235236,PROCTER & GAMBLE HEALTH LTD,INE199A01012,7942,28.1,48.1,9341.7,26.1,2511.9,16.599,2024
I,USD,AUS,45,45103010,235498,ADACEL TECHNOLOGIES LTD,AU000000ADA7,26.101,6.629,4.181,30.971,1.026,-4.405,76.225,2024
A,TWD,TWN,45,45301020,235519,EPISIL TECHNOLOGIES INC,TW0003707006,13914.604,1557.931,1047.759,5816.92,232.311,-525.29,383.223,2024
A,TWD,TWN,45,45102010,235542,MERCURIES DATA SYSTEM CORP,TW0002427002,7725.71,1143.999,1339.392,4873.35,233.114,281.976,196.818,2024
A,SEK,SWE,45,45203010,235543,MYCRONIC AB,SE0025158629,10412,87,133,7057,747,1683,97.917,2024
A,EUR,FIN,45,45102010,235576,DIGITALIST GROUP PLC,FI4000591698,10.099,12.879,25.361,16.165,,-4.707,685.766,2024
I,EUR,DEU,45,45102010,235661,ITELLIGENCE AG,DE0007300402,1532.243,123.101,202.577,1850.884,,42.524,30.015,2024
A,EUR,DEU,45,45103010,235676,ATOSS SOFTWARE SE,DE0005104400,143.165,2.98,3.609,170.625,25.637,45.451,15.906,2024
A,GBP,GBR,35,35201010,235736,VALIRX PLC,GB00BLH13C52,4.262,0.01,0.001,0.05,0.245,-1.916,374.349,2024
A,GBP,GBR,45,45103010,235743,BLACKBIRD PLC,GB0004740477,8.422,0,0,1.608,2.107,-2.347,387.077,2024
A,JPY,JPN,45,45301010,235750,ISHII HYOKI CO LTD,JP3134450000,15700,1126,881,14821,141,788.298,8.1526,2024
A,EUR,DEU,45,45103010,235759,USU SOFTWARE AG,DE000A0BVU28,226.488,1.519,7.849,51.162,1.231,-5.502,10.036,2024
A,EUR,DEU,45,45102010,235764,PRO DV SOFTWARE AG,DE000A4096T1,2.58,0,0,3.739,,0.087,1.433,2024
I,GBP,GBR,45,45103010,235773,OLEEO LIMITED,GB0002677085,20.75,0,0,13.641,1.51,1.901,,2024
A,USD,GBR,45,45103010,235803,ZOO DIGITAL GROUP PLC,GB00B1FQDL10,41.256,1.473,3.185,49.57,2.728,-7.98,98.318,2024
A,INR,IND,45,45102010,235818,ZENSAR TECHNOLOGIES LTD,INE520A01027,51729,469,783,52806,,6498,227.109,2024
A,INR,IND,45,45103010,235819,UNIVERSAL OFFICE AUTOMATION,INE951C01012,18.259,0,0,0,,-0.859,14.653,2024
A,USD,IND,45,45102010,235820,HCL TECHNOLOGIES LTD,INE860A01027,12348,418,317,13840,196,2041,2708.911,2024
A,INR,IND,45,45102010,235826,SONATA SOFTWARE LTD,INE269A01021,47551.5,2324.3,2835.9,101572.5,,4246.7,277.656,2024
A,INR,IND,35,35202010,235830,WOCKHARDT LTD,INE049B01025,81350,7150,13060,30120,1190,-470,162.486,2024
A,HKD,BMU,45,45102010,235977,AUTOMATED SYSTEMS HLDGS LTD,BMG0666H1007,3276.421,5.784,2.353,2372.976,,149.322,833.696,2024
A,NOK,NOR,35,35202010,236138,PHOTOCURE ASA,NO0010000045,739.088,6.148,10.66,525.388,3.631,-3.34,27.106,2024
I,AUD,AUS,45,45101010,236262,RIDDOCK INTERNATIONAL LTD,AU000000RIL7,463.794,461.535,0,0,,6.708,,2024
A,NOK,NOR,45,45102010,236297,ITERA ASA,NO0010001118,278.69,15.6,52.585,848.783,10.941,34.984,81.505,2024
A,EUR,DEU,35,35103010,236436,DOCCHECK AG,DE000A1A6WE6,58.125,0.911,0,53.785,,5.283,5.074,2024
A,EUR,DEU,45,45103010,236677,GBS SOFTWARE AG,DE000A3MQR99,3.858,0,0,0,,0.572,1,2024
A,EUR,FRA,45,45102010,237118,GROUPE NEURONES,FR0004050250,725.691,12.528,29.489,810.353,,52.556,24.274,2024
A,EGP,EGY,35,35202010,237119,EI NILE CO FOR PHARMACEUTI,EGS38331C012,1473.195,241.777,333.501,1142.584,,90.226,10.125,2024
A,EUR,FRA,45,45103010,237160,LINEDATA SERVICES,FR0004156297,324.103,23.851,77.743,183.719,16.442,28.119,4.945,2024
I,USD,GBR,45,45102020,237246,EARTHPORT PLC,GB00B0DFPF10,358.439,251.786,,48.461,1.921,,,2024
A,GBP,GBR,35,35201010,237265,GENUS PLC,GB0002074580,1028.9,18.9,272.3,668.8,27.8,7.9,65.688,2024
A,EUR,FRA,45,45202030,237758,CIBOX INTERACTIVE,FR0000054322,12.36,3.115,0.64,9.739,,-2.395,269.382,2024
A,TWD,TWN,45,45203015,237777,GOLD CIRCUIT ELECTRONICS LTD,TW0002368008,44584.394,2730.183,4597.366,38951.89,974.222,5615.607,486.688,2024
A,TWD,TWN,45,45201020,237778,HITRON TECHNOLOGY INC,TW0002419009,10042.85,386.811,479.723,9088.215,442.793,-52.139,321.317,2024
A,TWD,TWN,45,45202030,237782,KYE SYSTEMS CORP,TW0002365004,3625.748,22.34,262.705,976.856,7.264,142.647,221.528,2024
A,TWD,TWN,45,45301020,237796,LING SEN PRECISION INDUSTRES,TW0002369006,7499.87,523.772,575.831,5372.56,133.265,-264.719,374.443,2024
A,TWD,TWN,45,45203015,237811,UNITECH PRINTED CIRCUIT,TW0002367000,23336.206,3262.309,3168.437,18531.998,156.717,1587.79,709.407,2024
A,EUR,FRA,45,45103010,237948,NETGEM SA,FR0004154060,38.211,0.694,0.307,33.774,4.757,1.953,33.724,2024
A,JPY,JPN,45,45102010,238080,SAKURA KCS CORP,JP3317500001,25556,274,649,22537,94,1145.231,11.1992,2024
A,EUR,FIN,45,45102010,238117,DIGIA PLC,FI0009007983,163.486,14.838,15.036,205.672,3.957,13.291,26.694,2024
A,EUR,DEU,45,45102010,238136,BECHTLE AG,DE0005158703,4217.281,243.49,568.761,6305.762,5.928,245.498,126,2024
A,INR,IND,35,35202010,238158,AJANTA PHARMA LTD,INE031B01049,50149.5,162,347.2,46481,2244.1,9203.9,125.679,2024
A,INR,IND,35,35202010,238162,AUROBINDO PHARMA LTD,INE406A01037,497849.7,64620.1,18008.6,317237.3,16919.9,34858.8,580.802,2024
A,INR,IND,35,35202010,238167,ZYDUS LIFESCIENCES LIMITED,INE010B01027,372017,31859,321,232415,19449,45255,1006.234,2024
A,INR,IND,45,45203015,238168,CENTUM ELECTRONICS LTD,INE320B01020,12394.46,1341.84,531.59,11554.17,158.73,24.56,14.707,2024
A,INR,IND,35,35202010,238173,FDC LTD,INE258B01022,27138.022,90.518,121.166,21081.204,81.96,2667.881,162.81,2024
A,INR,IND,45,45102010,238175,AION TECH SOLUTIONS LIMITED,INE805A01014,1276.09,29.12,39.15,889,,99.02,34.582,2024
A,INR,IND,45,45102010,238178,CYIENT LIMITED,INE136B01020,76946,2093,3055,73604,396,6157,110.152,2024
A,INR,IND,35,35202010,238179,JAGSONPAL PHARMACEUTICALS,INE048B01035,2782.6,16.07,76.32,2687.16,,553.61,66.399,2024
A,INR,IND,45,45201020,238181,ADC INDIA COMMUNICATIONS LTD,INE833A01016,1143.839,0,0,1871.017,,244.576,4.6,2024
A,INR,IND,45,45201020,238187,PUNJAB COMMUNICATIONS LTD,INE609A01010,808.694,0,0,172.143,,-3.786,12.024,2024
A,TWD,TWN,45,45301020,238245,REALTEK SEMICONDUCTOR CORP,TW0002379005,113896.73,4613.601,1361.638,113393.698,33543.624,15291.442,512.863,2024
A,EUR,DEU,45,45102010,238439,ALLGEIER SE,DE000A2GS633,470.677,16.155,169.574,410.896,4.504,8.198,11.472,2024
A,EUR,DEU,45,45102010,238446,ADESSO SE,DE000A0Z23Q5,802.856,135.525,244.932,1302.572,1.066,8.123,6.476,2024
A,EUR,FRA,45,45103020,238449,ACTEOS SA,FR0000076861,10.028,1.096,2.822,13.044,2.259,-1.247,3.319,2024
A,EUR,FRA,45,45203010,238450,GROUPE SFPI SA,FR0004155000,566.111,28.819,59.56,665.804,11.708,14.552,92.205,2024
A,EUR,DEU,45,45103020,238461,IVU TRAFFIC TECHNOLOGIES AG,DE0007448508,164.012,1.638,19.145,133.671,7.621,12.04,17.291,2024
A,EUR,FRA,45,45301010,238476,RIBER,FR0000075954,49.869,2.259,1.642,41.151,2.944,4.123,20.965,2024
A,EUR,DEU,45,45203010,238479,SOFTING AG,DE0005178008,114.885,10.826,13.243,98.947,6.248,-1.823,9.926,2024
A,EUR,ITA,45,45103010,238485,TXT E-SOLUTIONS SPA,IT0001454435,448.378,65.658,118.993,304.545,15.204,15.896,12.692,2024
A,EUR,FRA,45,45203030,238710,INNELEC MULTIMEDIA SA,FR0000064297,65.558,19.713,7.261,119.394,,-4.305,2.971,2024
A,EUR,FRA,45,45102010,238723,KEYRUS,FR0004029411,334.052,23.869,90.669,354.587,,0.783,15.902,2024
A,EUR,FRA,45,45203010,238731,EGIDE SA,FR0000072373,24.199,3.957,5.4,30.01,0.645,-2.375,19.601,2024
A,TWD,TWN,45,45301020,238919,VANGUARD INTL SEMICONDUCTOR,TW0005347009,148705.702,245.456,24410.326,44054.762,2081.171,7046.424,1866.647,2024
I,EUR,GRC,45,45103020,238996,SINGULARLOGIC SA,GRS391003001,31.756,3.95,5.57,19.81,1.094,,,2024
A,JPY,JPN,45,45203015,239038,SEIKO GIKEN CO LTD,JP3414870000,34383,0,0,19982,152,2225.344,8.9079,2024
I,SEK,SWE,45,45203010,239279,AXIS AB,SE0000672354,15839.7,,,18688.9,3301.5,1881.3,,2024
A,SEK,SWE,45,45203010,239281,ANOTO GROUP AB,SE0010415281,145.128,4.644,0,30.069,35.839,-55.781,331.859,2024
A,SEK,SWE,45,45103010,239411,AVENSIA AB,SE0000671745,220.097,13.842,57.932,422.25,1.147,16.846,37.123,2024
A,USD,NOR,45,45301020,239416,NORDIC SEMICONDUCTOR ASA,NO0003055501,806.706,10.36,133.088,511.415,166.727,-38.504,192.263,2024
A,EUR,PRT,45,45102010,239417,NOVABASE SGPS SA,PTNBA0AM0006,162.396,6.047,14.224,134.188,2.5,,,2024
I,NOK,NOR,45,45103020,239419,CRAYON GROUP HOLDING ASA,NO0010808892,19550,342,1619,7012,80,258,89.389,2024
A,DKK,DNK,45,45201020,239428,RTX A/S,DK0010267129,491.268,7.041,48.167,518.277,64.558,-30.685,7.978,2024
A,JPY,JPN,45,45102010,239498,OTSUKA SHOKAI CO LTD,JP3188200004,673903,4300,2561,1107668,2258,53482.509,379.2012,2024
I,PLN,POL,45,45102010,239582,COMARCH SA,PLCOMAR00012,2243.043,43.815,142.148,1916.425,,57.574,,2024
I,NOK,NOR,45,45103010,239622,AX INV1 HOLDING AS,NO0003054736,1527.585,612.581,115.666,712.434,,,,2024
A,EUR,FIN,45,45103010,239624,SOLTEQ OYJ,FI0009007991,52.039,1.988,21.755,50.869,0.16,-1.211,19.397,2024
I,EUR,FIN,45,45103010,239626,INNOFACTOR OYJ,FI0009007637,50.703,3.324,5.157,77.576,5.558,0.263,35.789,2024
I,EUR,GRC,45,45103010,239636,UNISYSTEM SA,GRS356313007,236.645,20.045,4.111,241.618,,12.643,49.31,2024
A,SEK,SWE,45,45103010,239640,VITEC SOFTWARE GROUP AB,SE0007871363,10083.852,259.878,2283.979,3269.506,160.6,410.096,37.359,2024
I,GBP,GBR,45,45102020,239676,VIANET GROUP PLC - OLD,GB0001885200,34.01,0.295,3.021,15.024,2.086,,,2024
A,USD,BMU,35,35201010,240066,TIZIANA LIFE SCIENCES LTD,BMG889121031,11.284,0.106,0,0,5.229,,,2024
I,GBP,GBR,45,45203015,240097,ZYTRONIC PLC,GB0006971013,10.128,0,0,7.23,0.801,-4.184,10.162,2024
A,MYR,MYS,45,45301020,240139,UNISEM (M) BHD,MYL5005OO003,2891.405,109.028,78.579,1580.873,8.029,60.668,1613.079,2024
A,ZAR,ZAF,45,45102010,240244,IOCO LIMITED,ZAE000071072,3086.263,422.054,619.444,6035.174,11.289,-65.92,630.296,2024
A,ZAR,ZAF,45,45103020,240358,ISA HOLDINGS LTD,ZAE000067344,99.187,0,0,117.721,,26.053,155.996,2024
A,JPY,JPN,45,45201020,240556,ALLIED TELESIS HLDGS KK,JP3124900006,46486,2238,5428,48458,5116,3601.812,107.7157,2024
A,JPY,JPN,45,45301020,240557,AOI ELECTRONICS CO LTD,JP3105280006,51592,1387,376,34974,2146,178.064,11.199,2024
A,TWD,TWN,45,45301020,240640,NANYA TECHNOLOGY CO LTD,TW0002408002,206706.317,21687.32,8032.018,34131.667,7685.031,-5083.35,3098.628,2024
A,EUR,DEU,45,45102010,240866,ORBIS AG,DE0005228779,88.409,3.265,5.921,132.195,0.223,3.999,9.47,2024
A,USD,ISR,35,35201010,241335,XTL BIOPHARMACEUTICALS,IL0010854979,8.55,0.138,0,0.451,0.232,-1.027,881.385,2024
A,AUD,AUS,45,45103010,241368,IRESS LTD,AU000000IRE2,730.223,68.058,165.976,600.827,29.776,88.669,184.778,2024
I,AUD,AUS,45,45103010,241393,INFOMEDIA LTD,AU000000IFM0,182.067,2.428,5.946,140.832,23.009,12.683,374.625,2024
I,BRL,BRA,45,45202030,241395,ITAUTEC SA GRUPO,BRITECACNOR6,279.698,0,0,0,,133.688,11.072,2024
A,KRW,KOR,45,45203015,241396,JAHWA ELECTRONICS CO LTD,KR7033240003,717683.038,172888.323,3418.953,681144.518,45364.284,16619.19,20.687,2024
A,AUD,AUS,45,45103010,241419,TECHNOLOGY ONE LTD,AU000000TNE8,757.44,7.096,52.571,506.536,45.319,118.014,325.922,2024
A,KRW,KOR,45,45103010,241487,HANCOM INC,KR7030520001,681939.379,14063.275,31028.386,304773.304,20831.142,13879.081,24.069,2024
A,KRW,KOR,45,45102010,241491,INSUNG INFORMATION,KR7033230004,232037.88,16452.852,21632.35,359586.93,738,-8452.726,50.107,2024
A,KRW,KOR,35,35203010,241496,MACROGEN CO LTD,KR7038290003,329660.012,58273.147,22518.582,135776.658,3866.215,-7603.105,10.841,2024
I,SEK,SWE,35,35203010,241543,BIOTAGE AB,SE0000454746,5104,34,216,2056,208,284,80.049,2024
A,JPY,JPN,45,45202030,241581,AKIBA HOLDINGS CO LTD,JP3121980001,13627,4703,2637,18272,,112.236,9.1856,2024
A,USD,SGP,45,45202030,241583,TREK 2000 INTERNATIONAL LTD,SG1I59882965,32.937,0.094,0.09,19.85,0.365,0.312,311.685,2024
A,JPY,JPN,45,45102010,241616,DENTSU SOKEN INC,JP3551530003,147331,807,1149,152642,1907,15117.759,65.0755,2024
A,JPY,JPN,45,45203030,241697,TAKACHIHO KOHEKI CO LTD,JP3457710006,23459,10,29,28098,54,1458.16,9.299,2024
A,JPY,JPN,45,45301010,241700,TESEC CORP,JP3545160008,15474,87,276,5892,337,427.424,5.4777,2024
A,JPY,JPN,45,45102010,241723,IC CO LTD,JP3153800002,8110,0,0,9290,139,384.018,7.4354,2024
A,JPY,JPN,45,45102010,241743,NCD CO LTD,JP3709100006,16095,1188,395,30106,41,1905.531,8.1802,2024
A,TRY,TUR,45,45202030,241811,ESCORT COMPUTER ELEKTRONIK,TRAESCOM91U8,1714.085,0,0,369.304,,-223.321,49.717,2024
A,EUR,FRA,35,35103010,241829,EQUASENS SOCIETE ANONYME,FR0012882389,398.012,18.592,29.863,216.752,6.877,36.231,15.031,2024
A,EUR,FRA,45,45102010,241839,UNION TECHNOLOGIES,FR0000074197,9.53,1.26,1.637,20.815,,-6.737,21.013,2024
A,SGD,SGP,45,45301010,242056,AEM HOLDINGS LTD,SG1BA1000003,673.175,78.484,15.895,380.41,30.751,11.438,313.022,2024
A,CNY,CHN,45,45203015,242058,BOE TECHNOLOGY GROUP CO LTD,CNE0000016L5,429978.222,44625.389,101684.889,193576.127,13123.309,5250.504,,2024
